Domicile,Selection Quota,Hafiz e Quran,NTS,ECAT/MCAT,FA/FSC,BA/BSC,English Marks,Offered
Bahawalpur,,No,40,0,542,0,0,No
Bahawalpur,,No,50,0,765,0,0,Yes
Bahawalpur,,No,57,0,765,0,0,Yes
OPEN,,No,50,0,813,0,0,Yes
Bahawalpur,,No,47,0,582,0,0,No
Bahawalpur,,No,42,0,679,0,0,No
Bahawalpur,,No,0,0,596,0,0,No
Bahawalpur,,No,44,0,654,0,0,No
OPEN,,No,41,0,579,0,0,No
Bahawalpur,,No,62,0,720,0,0,No
Bahawalpur,,No,0,0,800,0,0,No
OPEN,,No,50,0,617,0,0,No
Bahawalpur,,No,42,0,624,0,0,No
Bahawalpur,,No,50,0,603,0,0,No
Bahawalpur,,No,58,0,618,0,0,No
OPEN,,No,45,0,728,0,0,No
Bahawalpur,,No,50,0,596,0,0,No
Bahawalpur,,No,52,0,586,0,0,No
Bahawalpur,,No,38,0,469,0,0,No
Bahawalpur,,No,53,0,766,0,0,Yes
Bahawalpur,,No,44,0,771,0,0,No
Bahawalpur,,No,47,0,868,0,0,Yes
Bahawalpur,,No,50,0,796,0,0,No
Bahawalpur,,No,44,0,614,0,0,No
Bahawalpur,,No,55,0,782,0,0,Yes
Bahawalpur,,No,61,0,730,0,0,Yes
Bahawalpur,,No,36,0,607,0,0,No
Bahawalpur,,No,51,0,639,0,0,No
Bahawalpur,,No,45,0,614,0,0,No
Bahawalpur,,No,48,0,592,0,0,No
Bahawalpur,,No,59,0,749,0,0,Yes
OPEN,,No,48,0,613,0,0,No
OPEN,,No,37,0,801,0,0,No
OPEN,,No,50,0,679,0,0,No
OPEN,,No,0,0,778,0,0,No
Bahawalpur,,Yes,44,0,605,0,0,No
OPEN,,No,0,0,778,0,0,No
Bahawalpur,,No,48,0,830,0,,Yes
OPEN,,No,58,0,847,0,,Yes
Bahawalpur,,No,60,0,766,0,,Yes
OPEN,,No,30,0,740,0,,No
Bahawalpur,,No,47,0,811,0,,Yes
Bahawalpur,,No,49,0,814,0,,Yes
Bahawalpur,,No,64,0,777,0,,Yes
OPEN,,No,0,0,695,0,,No
Bahawalpur,,Yes,60,0,938,0,,Yes
Bahawalpur,,No,50,0,793,0,,Yes
OPEN,,No,0,0,692,0,,No
Bahawalpur,,No,55,0,819,0,,Yes
Bahawalpur,,No,57,0,822,0,,Yes
Bahawalpur,,No,56,0,787,0,,Yes
OPEN,,No,0,0,942,0,0,No
Bahawalpur,,No,50,0,706,0,0,No
Bahawalpur,,No,70,0,898,0,0,Yes
OPEN,,No,33,0,718,0,0,No
OPEN,,No,31,0,543,0,0,No
OPEN,,No,100,0,606,0,0,No
Bahawalpur,,No,50,0,706,0,0,No
Bahawalpur,,No,52,0,764,0,0,Yes
OPEN,,No,49,0,743,0,0,No
Bahawalpur,,No,50,0,734,0,0,No
Bahawalpur,,No,64,0,796,0,0,No
Bahawalpur,,No,41,0,620,0,0,No
Bahawalpur,,No,50,0,658,0,0,No
Bahawalpur,,No,57,0,623,0,0,No
OPEN,,No,0,0,617,0,0,No
Bahawalpur,,No,48,0,469,0,0,No
Bahawalpur,,No,50,0,766,0,0,Yes
Bahawalpur,,No,50,0,636,0,0,No
Bahawalpur,,No,55,0,675,0,0,No
Bahawalpur,,No,70,0,898,0,0,Yes
Bahawalpur,,No,37,0,672,0,0,No
Bahawalpur,,No,46,0,624,0,0,No
