Domicile,Selection Quota,Hafiz e Quran,NTS,ECAT/MCAT,FA/FSC,BA/BSC,English Marks,Offered
0,,0,0,0,687,0,,0
0,,0,56,0,704,0,,0
0,,0,35,0,903,0,,0
1,,0,48,0,817,0,,1
1,,0,47,0,642,0,0,0
0,,0,0,0,754,0,0,0
0,,0,0,0,789,0,0,0
1,,0,71,0,793,0,0,1
1,,0,52,0,826,0,0,1
1,,0,51,0,809,0,0,1
1,,0,49,0,813,0,0,1
1,,0,81,0,901,0,0,1
0,,0,50,0,671,0,0,0
1,,0,61,0,804,0,0,1
1,,0,62,0,836,0,0,1
1,,0,71,0,909,0,0,1
0,,0,29,0,608,0,0,0
1,,0,65,0,762,0,0,1
1,,0,45,0,837,0,0,1
1,,0,59,0,890,0,0,1
1,,0,56,0,713,0,0,0
1,,0,52,0,701,0,0,0
0,,0,49,0,603,0,0,0
1,,0,52,0,820,0,0,1
0,,0,41,0,811,0,0,1
1,,0,0,0,554,0,0,0
1,,0,50,0,702,0,0,0
1,,0,50,0,640,0,0,0
1,,0,46,0,596,0,0,0
0,,0,46,0,591,0,0,0
1,,0,40,0,707,0,0,0
0,,0,0,0,752,0,0,0
1,,0,35,0,620,0,0,0
1,,0,58,0,598,0,0,0
1,,0,52,0,672,0,0,0
1,,0,44,0,607,0,0,0
1,,0,54,0,745,0,0,0
1,,0,48,0,855,0,0,1
0,,0,0,0,633,0,0,0
0,,0,62,0,710,0,0,0
1,,0,58,0,670,0,0,0
1,,1,26,0,539,0,0,0
1,,0,62,0,752,0,0,1
1,,0,46,0,647,0,0,0
1,,0,51,0,765,0,0,1
1,,0,49,0,603,0,0,0
1,,0,38,0,508,0,0,0
1,,0,50,27,629,0,0,0
1,,0,51,0,681,0,0,0
1,,1,47,0,733,0,0,0
1,,1,82,0,784,0,0,1
1,,0,63,0,781,0,0,0
1,,0,63,0,852,0,0,1
1,,,58,0,563,0,0,0
0,,0,49,0,666,0,0,0
0,,0,44,13,579,0,0,0
1,,0,50,0,522,0,0,0
1,,0,53,0,675,0,0,0
1,,0,57,0,736,0,,0
1,,0,40,0,781,0,,0
0,,0,42,0,587,0,,0
0,,0,45,0,688,0,,0
0,,0,48,0,725,0,,0
1,,,44,,590,,,0
1,,,61,,757,,,1
0,,,0,,677,,,0
0,,,44,,704,,,0
1,,,59,,675,,,0
1,,,39,,650,,,0
0,,,21,,822,,,0
1,,,48,,675,,,0
1,,,48,,505,,,0
0,,,49,,667,,,0
