1`(386,Agriculture,54,829,828,126,164,140,150,44,160,Yes)++,,
1`(387,Agriculture,59,821,730,125,158,87,119,104,137,Yes)++,,
1`(388,Agriculture,62,909,930,167,176,155,166,175,44,Yes)++,,
1`(389,Agriculture,47,875,728,130,122,127,126,0,0,Yes)++,,
1`(390,Agriculture,54,744,680,113,115,102,137,0,0,Yes)++,,
1`(391,Agriculture,46,776,684,115,135,96,122,148,68,Yes)++,,
1`(393,Agriculture,51,748,871,165,164,150,141,45,165,Yes)++,,
1`(394,Agriculture,0,742,702,123,133,38,154,122,102,No)++,,
1`(395,Agriculture,47,713,643,86,116,130,122,46,104,No)++,,
1`(396,Agriculture,54,918,907,168,154,178,0,0,0,Yes)++,,
