1`(152,739,53,"OPEN","No")++
1`(153,721,46,"BWP","No")++
1`(154,842,50,"OPEN","No")++
1`(155,686,53,"BWP","No")++
1`(156,678,52,"BWP","No")++
1`(157,856,52,"OPEN","No")++
1`(158,794,50,"OPEN","No")++
1`(159,797,52,"OPEN","No")++
1`(160,726,47,"BWP","No")++
1`(161,661,40,"OPEN","No")++
1`(162,720,55,"BWP","No")++
1`(163,769,50,"BWP","No")++
1`(164,507,47,"BWP","No")++
1`(165,823,61,"BWP","No")++
1`(166,772,45,"BWP","No")++
1`(167,731,0,"BWP","No")++
1`(168,677,50,"OPEN","No")++
1`(169,609,67,"BWP","No")++
1`(170,670,50,"BWP","No")++
1`(171,699,50,"BWP","No")++
1`(172,721,48,"OPEN","No")++
1`(173,482,40,"BWP","No")++
1`(174,602,56,"OPEN","No")++
1`(175,791,65,"BWP","No")++
1`(176,731,58,"BWP","No")++
1`(177,611,59,"OPEN","No")++
1`(178,814,63,"BWP","No")++
1`(179,822,62,"OPEN","No")++
1`(180,752,48,"BWP","No")++
1`(181,479,49,"OPEN","No")++
1`(182,885,42,"OPEN","No")++
1`(183,791,46,"BWP","No")++
1`(184,844,60,"BWP","No")++
1`(185,1019,68,"OPEN","No")++
1`(186,803,59,"OPEN","No")++
1`(187,516,50,"BWP","No")++
1`(188,708,59,"BWP","No")++
1`(189,810,59,"BWP","No")++
1`(190,634,50,"OPEN","No")++
1`(191,760,52,"BWP","No")++
1`(192,710,43,"BWP","No")++
1`(193,557,52,"BWP","No")++
1`(194,699,52,"OPEN","No")++
1`(195,736,44,"BWP","No")++
1`(196,797,55,"OPEN","No")++
1`(197,830,42,"BWP","No")++
1`(198,740,61,"BWP","No")++
1`(199,730,16,"BWP","No")++
1`(200,612,50,"BWP","No")++
1`(201,730,35,"BWP","No")++
1`(202,760,58,"BWP","No")++
1`(203,839,58,"BWP","No")++
1`(204,751,51,"BWP","No")++
1`(205,854,62,"OPEN","No")++
1`(206,601,60,"BWP","No")++
1`(207,863,43,"OPEN","No")++
1`(208,564,40,"BWP","No")++
1`(209,671,50,"OPEN","No")++
1`(210,840,50,"OPEN","No")++
1`(211,816,60,"BWP","No")++
1`(212,740,44,"OPEN","No")++
1`(213,663,52,"BWP","No")++
1`(214,651,53,"OPEN","No")++
1`(215,577,50,"BWP","No")++
1`(216,754,50,"BWP","No")++
1`(217,701,0,"OPEN","No")++
1`(218,880,49,"OPEN","No")++
1`(219,752,12,"OPEN","No")++
1`(220,809,52,"OPEN","No")++
1`(221,746,50,"BWP","No")++
1`(222,853,14,"OPEN","No")++
1`(223,694,49,"BWP","No")++
1`(224,634,50,"OPEN","No")++
1`(225,575,49,"BWP","No")++
1`(226,748,54,"OPEN","No")++
1`(227,711,52,"BWP","No")++
1`(228,790,66,"OPEN","No")++
1`(229,702,58,"BWP","No")++
1`(230,674,54,"BWP","No")++
1`(231,846,53,"OPEN","No")++
1`(232,720,48,"OPEN","No")++
1`(233,787,0,"BWP","No")++
1`(234,788,63,"BWP","No")++
1`(235,655,46,"BWP","No")++
1`(236,738,53,"BWP","No")++
