1`(151,670,45,"BWP","No")++
1`(152,693,45,"OPEN","No")++
1`(153,582,48,"BWP","No")++
1`(154,712,54,"OPEN","No")++
1`(155,617,50,"OPEN","No")++
1`(156,535,47,"BWP","No")++
1`(157,710,38,"BWP","No")++
1`(158,644,0,"OPEN","No")++
1`(159,576,57,"BWP","No")++
1`(160,745,65,"BWP","No")++
1`(161,707,50,"BWP","No")++
1`(162,596,50,"BWP","No")++
1`(163,586,52,"BWP","No")++
1`(164,789,63,"BWP","Yes")++
1`(165,469,38,"BWP","No")++
1`(166,720,52,"OPEN","No")++
1`(167,778,50,"BWP","No")++
1`(168,722,62,"OPEN","No")++
1`(169,787,56,"BWP","No")++
1`(170,594,49,"OPEN","No")++
1`(171,767,54,"OPEN","No")++
1`(172,706,50,"BWP","No")++
1`(173,713,18,"OPEN","No")++
1`(174,777,45,"BWP","No")++
1`(175,778,52,"OPEN","No")++
1`(176,776,54,"BWP","No")++
1`(177,637,53,"BWP","No")++
1`(178,611,67,"BWP","No")++
1`(179,785,55,"BWP","No")++
1`(180,664,57,"OPEN","No")++
1`(181,868,47,"BWP","Yes")++
1`(182,644,43,"OPEN","No")++
1`(183,833,50,"OPEN","No")++
1`(184,780,0,"OPEN","No")++
1`(185,805,29,"OPEN","No")++
1`(186,694,43,"BWP","No")++
1`(187,805,50,"BWP","No")++
1`(188,704,56,"BWP","No")++
1`(189,730,61,"BWP","No")++
1`(190,779,49,"BWP","No")++
1`(191,662,45,"BWP","No")++
1`(192,749,59,"BWP","No")++
1`(193,619,47,"BWP","No")++
1`(194,801,37,"OPEN","No")++
1`(195,553,51,"BWP","No")++
1`(196,679,50,"OPEN","No")++
1`(197,605,44,"BWP","No")++
1`(198,986,62,"BWP","Yes")++
1`(199,706,50,"BWP","No")++
1`(200,618,52,"BWP","No")++
1`(201,764,52,"BWP","No")++
1`(202,741,58,"BWP","No")++
1`(203,743,49,"OPEN","No")++
1`(204,734,50,"BWP","No")++
1`(205,778,52,"OPEN","No")++
1`(206,762,56,"OPEN","No")++
1`(207,620,41,"BWP","No")++
1`(208,575,46,"BWP","No")++
1`(209,708,43,"BWP","No")++
1`(210,685,56,"OPEN","No")++
1`(211,825,50,"BWP","No")++
1`(212,768,53,"BWP","No")++
1`(213,705,60,"OPEN","No")++
1`(214,956,54,"BWP","Yes")++
1`(215,917,55,"OPEN","Yes")++
1`(216,819,45,"BWP","No")++
1`(217,623,57,"BWP","No")++
1`(218,683,54,"OPEN","No")++
1`(219,617,0,"OPEN","No")++
1`(220,599,55,"BWP","No")++
1`(221,872,53,"BWP","Yes")++
1`(222,776,58,"BWP","No")++
1`(223,637,53,"BWP","No")++
1`(224,737,48,"OPEN","No")++
1`(225,551,48,"BWP","No")++
1`(226,777,45,"BWP","No")++
1`(227,684,61,"BWP","No")++
1`(228,728,59,"BWP","No")++
1`(229,792,47,"BWP","No")++
1`(230,754,53,"BWP","No")++
1`(231,648,53,"BWP","No")++
1`(232,598,42,"BWP","No")++
1`(233,727,58,"BWP","No")++
1`(234,737,65,"BWP","No")++
1`(235,696,49,"BWP","No")++
1`(236,589,45,"BWP","No")++
1`(237,815,56,"BWP","No")++
1`(239,784,46,"BWP","No")++
1`(240,807,48,"BWP","No")++
1`(241,863,51,"BWP","Yes")++
1`(242,747,52,"BWP","No")++
1`(243,812,53,"OPEN","No")++
1`(244,773,41,"BWP","No")++
1`(245,776,54,"BWP","No")++
1`(246,600,42,"BWP","No")++
1`(247,622,55,"BWP","No")++
1`(248,627,55,"BWP","No")++
1`(249,788,50,"BWP","No")++
1`(250,734,47,"BWP","No")++
1`(251,584,61,"OPEN","No")++
1`(252,620,55,"BWP","No")++
1`(253,817,51,"BWP","No")++
1`(254,745,43,"BWP","No")++
1`(255,587,53,"BWP","No")++
1`(256,657,65,"BWP","No")++
1`(257,744,62,"BWP","No")++
1`(258,540,38,"BWP","No")++
1`(259,916,29,"BWP","Yes")++
1`(260,784,54,"BWP","No")++
1`(261,819,53,"BWP","No")++
1`(262,775,50,"BWP","No")++
1`(263,766,52,"OPEN","No")++
1`(264,832,51,"OPEN","No")++
1`(265,695,58,"BWP","No")++
1`(266,717,41,"OPEN","No")++
1`(267,738,62,"BWP","No")++
1`(268,812,49,"OPEN","No")++
1`(269,823,0,"OPEN","No")++
1`(270,615,47,"BWP","No")++
1`(271,529,46,"BWP","No")++
1`(272,711,57,"BWP","No")++
1`(273,661,56,"BWP","No")++
1`(274,611,43,"OPEN","No")++
1`(275,758,40,"OPEN","No")++
1`(276,798,71,"BWP","Yes")++
1`(277,543,45,"BWP","No")++
1`(278,916,43,"BWP","Yes")++
1`(279,670,54,"OPEN","No")++
1`(280,882,1,"BWP","No")++
1`(281,609,46,"BWP","No")++
1`(282,587,45,"OPEN","No")++
1`(283,535,45,"BWP","No")++
1`(284,618,46,"OPEN","No")++
1`(285,713,18,"OPEN","No")++
1`(286,867,59,"BWP","Yes")++
1`(287,551,49,"BWP","No")++
1`(288,785,54,"BWP","No")++
1`(289,611,67,"BWP","No")++
1`(290,785,55,"BWP","No")++
1`(291,838,57,"BWP","Yes")++
1`(292,724,56,"BWP","No")++
1`(293,558,43,"OPEN","No")++
1`(294,709,57,"OPEN","No")++
1`(295,718,52,"BWP","No")++
1`(296,805,44,"BWP","No")++
1`(297,755,52,"BWP","No")++
